acceleration_x.mean,velocity_x.mean,position_x.mean,acceleration_z.mean,velocity_z.mean,position_z.mean
-0.001624825,-0.036585495,-0.193460856,-0.001802937,0.012194206,0.064770209
-0.001661096,-0.036598131,-0.193818179,-0.001687256,0.012201497,0.06488983
-0.001697368,-0.036610767,-0.194175503,-0.001571574,0.012208788,0.065009451
-0.001733639,-0.036623403,-0.194532827,-0.001455893,0.012216079,0.065129071
-0.001895506,-0.036660803,-0.194763405,-0.001342791,0.012225869,0.065205539
-0.002057373,-0.036698203,-0.194993983,-0.001229689,0.012235659,0.065282007
-0.002219241,-0.036735602,-0.195224562,-0.001116588,0.012245449,0.065358474
-0.002381108,-0.036773002,-0.19545514,-0.001003486,0.012255239,0.065434942
-0.002542975,-0.036810401,-0.195685718,-0.000890385,0.012265029,0.065511409
-0.002704842,-0.036847801,-0.195916297,-0.000777283,0.012274819,0.065587877
-0.002866709,-0.0368852,-0.196146875,-0.000664181,0.012284609,0.065664344
-0.003028576,-0.0369226,-0.196377453,-0.00055108,0.012294399,0.065740812
-0.003190443,-0.03696,-0.196608032,-0.000437978,0.012304189,0.065817279
-0.003352311,-0.036997399,-0.19683861,-0.000324876,0.012313979,0.065893747
-0.003514178,-0.037034799,-0.197069189,-0.000211775,0.012323769,0.065970214
-0.003676045,-0.037072198,-0.197299767,-9.87E-05,0.012333559,0.066046682
-0.003837912,-0.037109598,-0.197530345,1.44E-05,0.012343349,0.066123149
-0.003999779,-0.037146997,-0.197760924,0.00012753,0.012353139,0.066199617
-0.004161646,-0.037184397,-0.197991502,0.000240632,0.012362929,0.066276084
-0.004323513,-0.037221797,-0.19822208,0.000353734,0.01237272,0.066352552
-0.004485381,-0.037259196,-0.198452659,0.000466835,0.01238251,0.066429019
-0.004647248,-0.037296596,-0.198683237,0.000579937,0.0123923,0.066505487
-0.004809115,-0.037333995,-0.198913815,0.000693039,0.01240209,0.066581954
-0.004970982,-0.037371395,-0.199144394,0.00080614,0.01241188,0.066658422
-0.005132849,-0.037408794,-0.199374972,0.000919242,0.01242167,0.066734889
-0.005294716,-0.037446194,-0.19960555,0.001032344,0.01243146,0.066811357
-0.005456583,-0.037483594,-0.199836129,0.001145445,0.01244125,0.066887824
-0.005618451,-0.037520993,-0.200066707,0.001258547,0.01245104,0.066964292
-0.005780318,-0.037558393,-0.200297286,0.001371649,0.01246083,0.067040759
-0.005942185,-0.037595792,-0.200527864,0.00148475,0.01247062,0.067117227
-0.006104052,-0.037633192,-0.200758442,0.001597852,0.01248041,0.067193694
-0.005424914,-0.037627057,-0.203828152,0.001591402,0.012537157,0.068237646
-0.004745775,-0.037620923,-0.206897862,0.001584952,0.012593903,0.069281599
-0.004066636,-0.037614788,-0.209967572,0.001578502,0.01265065,0.070325551
-0.003387498,-0.037608653,-0.213037282,0.001572052,0.012707397,0.071369503
-0.002708359,-0.037602519,-0.216106992,0.001565602,0.012764144,0.072413455
-0.002029221,-0.037596384,-0.219176702,0.001559152,0.01282089,0.073457407
-0.001350082,-0.037590249,-0.222246412,0.001552702,0.012877637,0.074501359
-0.000670944,-0.037584115,-0.225316122,0.001546252,0.012934384,0.075545311
-0.001493605,-0.037631628,-0.226119096,0.002504587,0.01307142,0.075831835
-0.002316266,-0.037679142,-0.22692207,0.003462922,0.013208456,0.07611836
-0.003138927,-0.037726656,-0.227725044,0.004421256,0.013345492,0.076404884
-0.003961588,-0.037774169,-0.228528018,0.005379591,0.013482528,0.076691409
-0.00478425,-0.037821683,-0.229330992,0.006337926,0.013619564,0.076977933
-0.005606911,-0.037869196,-0.230133966,0.007296261,0.0137566,0.077264458
-0.004703248,-0.037918744,-0.230947758,0.006836177,0.013832108,0.077563732
-0.003799586,-0.037968292,-0.23176155,0.006376092,0.013907616,0.077863005
-0.002895924,-0.038017839,-0.232575342,0.005916008,0.013983124,0.078162279
-0.001992261,-0.038067387,-0.233389134,0.005455924,0.014058632,0.078461553
-0.001088599,-0.038116934,-0.234202926,0.004995839,0.01413414,0.078760826
-0.000184937,-0.038166482,-0.235016719,0.004535755,0.014209648,0.0790601
0.033694721,-0.036898305,-0.235581789,0.004716356,0.01422677,0.07928852
0.067574379,-0.035630127,-0.23614686,0.004896957,0.014243893,0.07951694
0.101454037,-0.03436195,-0.23671193,0.005077558,0.014261015,0.07974536
0.135333695,-0.033093773,-0.237277001,0.005258159,0.014278138,0.07997378
0.169213353,-0.031825596,-0.237842072,0.00543876,0.01429526,0.0802022
0.203093011,-0.030557418,-0.238407142,0.005619361,0.014312383,0.080430619
0.236972669,-0.029289241,-0.238972213,0.005799962,0.014329505,0.080659039
0.270852327,-0.028021064,-0.239537284,0.005980562,0.014346628,0.080887459
0.281981135,-0.021213357,-0.239656242,0.003461296,0.014459686,0.081251069
0.293109943,-0.014405651,-0.239775201,0.00094203,0.014572744,0.081614678
0.304238752,-0.007597945,-0.239894159,-0.001577236,0.014685802,0.081978288
0.31536756,-0.000790239,-0.240013118,-0.004096502,0.01479886,0.082341897
0.326496368,0.006017467,-0.240132076,-0.006615768,0.014911919,0.082705506
0.337625176,0.012825173,-0.240251034,-0.009135034,0.015024977,0.083069116
0.351903715,0.020478385,-0.239415861,-0.007361633,0.015062216,0.083346015
0.366182255,0.028131596,-0.238580687,-0.005588233,0.015099455,0.083622913
0.380460794,0.035784807,-0.237745513,-0.003814832,0.015136694,0.083899812
0.394739334,0.043438018,-0.236910339,-0.002041432,0.015173934,0.084176711
0.409017874,0.05109123,-0.236075165,-0.000268031,0.015211173,0.084453609
0.423296413,0.058744441,-0.235239991,0.001505369,0.015248412,0.084730508
0.437574953,0.066397652,-0.234404817,0.00327877,0.015285651,0.085007407
0.456215605,0.077161603,-0.23213586,0.002493326,0.015209291,0.085328938
0.474856257,0.087925553,-0.229866902,0.001707883,0.015132931,0.085650469
0.49349691,0.098689504,-0.227597944,0.000922439,0.015056571,0.085972
0.512137562,0.109453455,-0.225328987,0.000136995,0.014980212,0.086293531
0.530778214,0.120217405,-0.223060029,-0.000648448,0.014903852,0.086615062
0.549418867,0.130981356,-0.220791072,-0.001433892,0.014827492,0.086936593
0.579733372,0.147390214,-0.21616877,-0.000680599,0.014931058,0.087325077
0.610047877,0.163799071,-0.211546469,7.27E-05,0.015034625,0.08771356
0.640362382,0.180207929,-0.206924167,0.000825986,0.015138192,0.088102044
0.670676887,0.196616787,-0.202301866,0.001579278,0.015241758,0.088490528
0.700991392,0.213025644,-0.197679564,0.00233257,0.015345325,0.088879012
0.722189466,0.225757432,-0.193357612,0.001326584,0.015361086,0.089132812
0.74338754,0.238489221,-0.189035659,0.000320598,0.015376848,0.089386612
0.764585614,0.251221009,-0.184713706,-0.000685388,0.015392609,0.089640412
0.785783688,0.263952797,-0.180391754,-0.001691374,0.01540837,0.089894213
0.806981762,0.276684585,-0.176069801,-0.00269736,0.015424132,0.090148013
0.828179836,0.289416373,-0.171747848,-0.003703346,0.015439893,0.090401813
0.840752218,0.305887009,-0.165041606,-0.004454992,0.015480326,0.090696808
0.853324601,0.322357646,-0.158335364,-0.005206637,0.01552076,0.090991804
0.865896983,0.338828283,-0.151629122,-0.005958283,0.015561193,0.091286799
0.878469365,0.355298919,-0.14492288,-0.006709929,0.015601627,0.091581794
0.891041747,0.371769556,-0.138216638,-0.007461575,0.01564206,0.091876789
0.903614129,0.388240193,-0.131510396,-0.008213221,0.015682493,0.092171784
0.916186512,0.404710829,-0.124804154,-0.008964866,0.015722927,0.092466779
0.945742798,0.430474949,-0.112544104,-0.007584318,0.015623713,0.092854342
0.975299084,0.456239069,-0.100284055,-0.00620377,0.0155245,0.093241905
1.004855371,0.482003188,-0.088024005,-0.004823221,0.015425286,0.093629467
1.034411657,0.507767308,-0.075763956,-0.003442673,0.015326073,0.09401703
1.063967943,0.533531427,-0.063503906,-0.002062124,0.01522686,0.094404593
